## HSCPM5 efficiencies
## x	y	z	 effi
1805.0	1250.0	100.0	0.0
1805.0	1250.0	140.0	0.0
1805.0	1250.0	170.0	0.0
1805.0	1250.0	200.0	0.0
1805.0	1250.0	240.0	0.0
1805.0	1250.0	280.0	0.0
1805.0	1300.0	50.0	0.0
1805.0	1300.0	70.0	0.0
1805.0	1300.0	100.0	0.0
1805.0	1300.0	140.0	0.0
1805.0	1300.0	170.0	0.0
1805.0	1300.0	200.0	0.0
1805.0	1300.0	240.0	0.0
1805.0	1300.0	280.0	0.0
1805.0	1300.0	300.0	0.0
1805.0	1350.0	50.0	0.0
1805.0	1350.0	70.0	0.0
1805.0	1350.0	100.0	0.0
1805.0	1350.0	140.0	0.0
1805.0	1350.0	170.0	0.0
1805.0	1350.0	200.0	0.0
1805.0	1350.0	240.0	0.0
1805.0	1350.0	280.0	0.0
1805.0	1350.0	300.0	0.0
1805.0	1350.0	320.0	0.0
1805.0	1400.0	50.0	0.0
1805.0	1400.0	70.0	0.0
1805.0	1400.0	100.0	0.0
1805.0	1400.0	140.0	0.0
1805.0	1400.0	170.0	0.0
1805.0	1400.0	200.0	0.0
1805.0	1400.0	240.0	0.0
1805.0	1400.0	280.0	0.0
1805.0	1400.0	300.0	0.0
1805.0	1400.0	320.0	0.0
1805.0	1450.0	50.0	0.0
1805.0	1450.0	70.0	0.0
1805.0	1450.0	100.0	0.0
1805.0	1450.0	140.0	0.0
1805.0	1450.0	170.0	0.0
1805.0	1450.0	200.0	0.0
1805.0	1450.0	240.0	0.0
1805.0	1450.0	280.0	0.0
1805.0	1450.0	300.0	0.0
1805.0	1450.0	320.0	0.0
1805.0	1450.0	340.0	0.0
1805.0	1500.0	50.0	0.0
1805.0	1500.0	70.0	0.0
1805.0	1500.0	100.0	0.0
1805.0	1500.0	140.0	0.0
1805.0	1500.0	170.0	0.0
1805.0	1500.0	200.0	0.0
1805.0	1500.0	240.0	0.0
1805.0	1500.0	280.0	0.0
1805.0	1500.0	300.0	0.0
1805.0	1500.0	320.0	0.0
1805.0	1500.0	340.0	0.0
1805.0	1500.0	360.0	0.0
1805.0	1500.0	380.0	0.0
1805.0	1500.0	400.0	0.0
1805.0	1500.0	430.0	0.0
1805.0	1500.0	480.0	0.417
1805.0	1500.0	640.0	0.629
1805.0	1500.0	850.0	0.649
1805.0	1500.0	960.0	0.585
1805.0	1500.0	1100.0	0.485
1805.0	1500.0	1400.0	0.235
1805.0	1550.0	50.0	0.0
1805.0	1550.0	70.0	0.0
1805.0	1550.0	100.0	0.0
1805.0	1550.0	140.0	0.0
1805.0	1550.0	170.0	0.0
1805.0	1550.0	200.0	0.0
1805.0	1550.0	240.0	0.0
1805.0	1550.0	280.0	0.0
1805.0	1550.0	300.0	0.0
1805.0	1550.0	320.0	0.0
1805.0	1550.0	340.0	0.0
1805.0	1550.0	360.0	0.0
1805.0	1600.0	50.0	0.0
1805.0	1600.0	70.0	0.0
1805.0	1600.0	100.0	0.0
1805.0	1600.0	140.0	0.0
1805.0	1600.0	170.0	0.0
1805.0	1600.0	200.0	0.0
1805.0	1600.0	240.0	0.0
1805.0	1600.0	280.0	0.0
1805.0	1600.0	300.0	0.0
1805.0	1600.0	320.0	0.0
1805.0	1600.0	340.0	0.0
1805.0	1600.0	360.0	0.0
1805.0	1600.0	380.0	0.0
1805.0	1650.0	50.0	0.0
1805.0	1650.0	70.0	0.0
1805.0	1650.0	100.0	0.0
1805.0	1650.0	140.0	0.0
1805.0	1650.0	170.0	0.0
1805.0	1650.0	200.0	0.0
1805.0	1650.0	240.0	0.0
1805.0	1650.0	280.0	0.0
1805.0	1650.0	300.0	0.0
1805.0	1650.0	320.0	0.0
1805.0	1650.0	340.0	0.0
1805.0	1650.0	360.0	0.0
1805.0	1650.0	380.0	0.0
1805.0	1700.0	50.0	0.0
1805.0	1700.0	70.0	0.0
1805.0	1700.0	100.0	0.0
1805.0	1700.0	140.0	0.0
1805.0	1700.0	170.0	0.0
1805.0	1700.0	200.0	0.0
1805.0	1700.0	240.0	0.0
1805.0	1700.0	280.0	0.0
1805.0	1700.0	300.0	0.0
1805.0	1700.0	320.0	0.0
1805.0	1700.0	340.0	0.0
1805.0	1700.0	360.0	0.0
1805.0	1700.0	380.0	0.0
1805.0	1700.0	400.0	0.0
1805.0	1750.0	50.0	0.0
1805.0	1750.0	70.0	0.0
1805.0	1750.0	100.0	0.0
1805.0	1750.0	140.0	0.0
1805.0	1750.0	170.0	0.0
1805.0	1750.0	200.0	0.0
1805.0	1750.0	240.0	0.0
1805.0	1750.0	280.0	0.0
1805.0	1750.0	300.0	0.0
1805.0	1750.0	320.0	0.0
1805.0	1750.0	340.0	0.0
1805.0	1750.0	360.0	0.0
1805.0	1750.0	380.0	0.0
1805.0	1750.0	400.0	0.0
1805.0	1800.0	50.0	0.0
1805.0	1800.0	70.0	0.0
1805.0	1800.0	100.0	0.0
1805.0	1800.0	140.0	0.0
1805.0	1800.0	170.0	0.0
1805.0	1800.0	200.0	0.0
1805.0	1800.0	240.0	0.0
1805.0	1800.0	280.0	0.0
1805.0	1800.0	300.0	0.0
1805.0	1800.0	320.0	0.0
1805.0	1800.0	340.0	0.0
1805.0	1800.0	360.0	0.0
1805.0	1800.0	380.0	0.0
1805.0	1800.0	400.0	0.0
1805.0	1800.0	430.0	0.0
1805.0	1800.0	480.0	0.231
1805.0	1800.0	640.0	0.5
1805.0	1800.0	850.0	0.621
1805.0	1800.0	960.0	0.592
1805.0	1800.0	1100.0	0.514
1805.0	1800.0	1400.0	0.246
1805.0	1800.0	1500.0	0.178
1805.0	1800.0	1700.0	0.148
1805.0	1800.0	1790.0	0.119
2005.0	100.0	50.0	0.0
2005.0	100.0	70.0	0.0
2005.0	150.0	50.0	0.0
2005.0	150.0	70.0	0.0
2005.0	150.0	100.0	0.0
2005.0	150.0	140.0	0.0
2005.0	200.0	50.0	0.0
2005.0	200.0	70.0	0.0
2005.0	200.0	100.0	0.0
2005.0	200.0	140.0	0.0
2005.0	200.0	170.0	0.0
2005.0	250.0	50.0	0.0
2005.0	250.0	70.0	0.0
2005.0	250.0	100.0	0.0
2005.0	250.0	140.0	0.0
2005.0	250.0	170.0	0.0
2005.0	250.0	200.0	0.0
2005.0	250.0	240.0	0.0
2005.0	300.0	50.0	0.0
2005.0	300.0	70.0	0.0
2005.0	300.0	100.0	0.0
2005.0	300.0	140.0	0.0
2005.0	300.0	170.0	0.0
2005.0	300.0	200.0	0.0
2005.0	300.0	240.0	0.0
2005.0	300.0	280.0	0.0
2005.0	350.0	50.0	0.0
2005.0	350.0	70.0	0.0
2005.0	350.0	100.0	0.0
2005.0	350.0	140.0	0.0
2005.0	350.0	170.0	0.0
2005.0	350.0	200.0	0.0
2005.0	350.0	240.0	0.0
2005.0	350.0	280.0	0.0
2005.0	350.0	300.0	0.0
2005.0	350.0	320.0	0.0
2005.0	350.0	340.0	0.0
2005.0	400.0	50.0	0.0
2005.0	400.0	70.0	0.0
2005.0	400.0	100.0	0.0
2005.0	400.0	140.0	0.0
2005.0	400.0	170.0	0.0
2005.0	400.0	200.0	0.0
2005.0	400.0	240.0	0.0
2005.0	400.0	280.0	0.0
2005.0	400.0	300.0	0.0
2005.0	400.0	320.0	0.0
2005.0	400.0	340.0	0.0
2005.0	400.0	360.0	0.0
2005.0	400.0	380.0	0.0
2005.0	450.0	50.0	0.0
2005.0	450.0	70.0	0.0
2005.0	450.0	100.0	0.0
2005.0	450.0	140.0	0.0
2005.0	450.0	170.0	0.0
2005.0	450.0	200.0	0.0
2005.0	450.0	240.0	0.0
2005.0	450.0	280.0	0.0
2005.0	450.0	300.0	0.0
2005.0	450.0	320.0	0.0
2005.0	450.0	340.0	0.0
2005.0	450.0	360.0	0.0
2005.0	450.0	380.0	0.0
2005.0	450.0	400.0	0.0
2005.0	450.0	430.0	0.0
2005.0	500.0	50.0	0.0
2005.0	500.0	70.0	0.0
2005.0	500.0	100.0	0.0
2005.0	500.0	140.0	0.0
2005.0	500.0	170.0	0.0
2005.0	500.0	200.0	0.0
2005.0	500.0	240.0	0.0
2005.0	500.0	280.0	0.0
2005.0	500.0	300.0	0.0
2005.0	500.0	320.0	0.0
2005.0	500.0	340.0	0.0
2005.0	500.0	360.0	0.0
2005.0	500.0	380.0	0.0
2005.0	500.0	400.0	0.0
2005.0	500.0	430.0	0.0
2005.0	500.0	480.0	0.176
2005.0	550.0	50.0	0.0
2005.0	550.0	70.0	0.0
2005.0	550.0	100.0	0.0
2005.0	550.0	140.0	0.0
2005.0	550.0	170.0	0.0
2005.0	550.0	200.0	0.0
2005.0	550.0	240.0	0.0
2005.0	550.0	280.0	0.0
2005.0	550.0	300.0	0.0
2005.0	550.0	320.0	0.0
2005.0	550.0	340.0	0.0
2005.0	550.0	360.0	0.0
2005.0	550.0	380.0	0.0
2005.0	550.0	400.0	0.0
2005.0	550.0	430.0	0.0
2005.0	550.0	480.0	0.268
2005.0	600.0	50.0	0.0
2005.0	600.0	70.0	0.0
2005.0	600.0	100.0	0.0
2005.0	600.0	140.0	0.0
2005.0	600.0	200.0	0.0
2005.0	600.0	240.0	0.0
2005.0	600.0	280.0	0.0
2005.0	600.0	300.0	0.0
2005.0	600.0	320.0	0.0
2005.0	600.0	340.0	0.0
2005.0	600.0	360.0	0.0
2005.0	600.0	380.0	0.0
2005.0	600.0	400.0	0.0
2005.0	600.0	430.0	0.0
2005.0	600.0	480.0	0.353
2005.0	650.0	50.0	0.0
2005.0	650.0	70.0	0.0
2005.0	650.0	100.0	0.0
2005.0	650.0	140.0	0.0
2005.0	650.0	340.0	0.0
2005.0	650.0	360.0	0.0
2005.0	650.0	380.0	0.0
2005.0	650.0	400.0	0.0
2005.0	650.0	430.0	0.0
2005.0	650.0	480.0	0.43
2005.0	650.0	640.0	0.427
2005.0	700.0	50.0	0.0
2005.0	700.0	70.0	0.0
2005.0	700.0	100.0	0.0
2005.0	700.0	140.0	0.0
2005.0	700.0	480.0	0.486
2005.0	700.0	640.0	0.507
2005.0	750.0	50.0	0.0
2005.0	750.0	70.0	0.0
2005.0	750.0	100.0	0.0
2005.0	750.0	140.0	0.0
2005.0	750.0	170.0	0.0
2005.0	750.0	640.0	0.563
2005.0	800.0	50.0	0.0
2005.0	800.0	70.0	0.0
2005.0	800.0	100.0	0.0
2005.0	800.0	140.0	0.0
2005.0	800.0	170.0	0.0
2005.0	800.0	200.0	0.0
2005.0	800.0	280.0	0.0
2005.0	800.0	300.0	0.0
2005.0	800.0	320.0	0.0
2005.0	800.0	340.0	0.0
2005.0	800.0	360.0	0.0
2005.0	800.0	380.0	0.0
2005.0	800.0	400.0	0.0
2005.0	800.0	430.0	0.0
2005.0	800.0	480.0	0.544
2005.0	800.0	640.0	0.603
2005.0	850.0	50.0	0.0
2005.0	850.0	70.0	0.0
2005.0	850.0	100.0	0.0
2005.0	850.0	140.0	0.0
2005.0	850.0	170.0	0.0
2005.0	850.0	200.0	0.0
2005.0	900.0	50.0	0.0
2005.0	900.0	70.0	0.0
2005.0	900.0	100.0	0.0
2005.0	900.0	140.0	0.0
2005.0	900.0	170.0	0.0
2005.0	900.0	200.0	0.0
2005.0	950.0	50.0	0.0
2005.0	950.0	70.0	0.0
2005.0	950.0	100.0	0.0
2005.0	950.0	140.0	0.0
2005.0	950.0	170.0	0.0
2005.0	950.0	200.0	0.0
2005.0	1000.0	50.0	0.0
2005.0	1000.0	70.0	0.0
2005.0	1000.0	100.0	0.0
2005.0	1000.0	140.0	0.0
2005.0	1000.0	170.0	0.0
2005.0	1000.0	200.0	0.0
2005.0	1050.0	50.0	0.0
2005.0	1050.0	70.0	0.0
2005.0	1050.0	100.0	0.0
2005.0	1050.0	140.0	0.0
2005.0	1050.0	170.0	0.0
2005.0	1050.0	200.0	0.0
2005.0	1050.0	240.0	0.0
2005.0	1100.0	50.0	0.0
2005.0	1100.0	70.0	0.0
2005.0	1100.0	100.0	0.0
2005.0	1100.0	140.0	0.0
2005.0	1100.0	170.0	0.0
2005.0	1100.0	200.0	0.0
2005.0	1100.0	240.0	0.0
2005.0	1100.0	280.0	0.0
2005.0	1100.0	300.0	0.0
2005.0	1100.0	320.0	0.0
2005.0	1100.0	340.0	0.0
2005.0	1100.0	360.0	0.0
2005.0	1100.0	380.0	0.0
2005.0	1100.0	400.0	0.0
2005.0	1100.0	430.0	0.0
2005.0	1100.0	480.0	0.555
2005.0	1100.0	640.0	0.656
2005.0	1100.0	850.0	0.649
2005.0	1100.0	960.0	0.603
2005.0	1150.0	50.0	0.0
2005.0	1150.0	70.0	0.0
2005.0	1150.0	100.0	0.0
2005.0	1150.0	140.0	0.0
2005.0	1150.0	170.0	0.0
2005.0	1150.0	200.0	0.0
2005.0	1150.0	240.0	0.0
2005.0	1200.0	50.0	0.0
2005.0	1200.0	70.0	0.0
2005.0	1200.0	100.0	0.0
2005.0	1200.0	140.0	0.0
2005.0	1200.0	170.0	0.0
2005.0	1200.0	200.0	0.0
2005.0	1200.0	240.0	0.0
2005.0	1200.0	280.0	0.0
2005.0	1250.0	50.0	0.0
2005.0	1250.0	70.0	0.0
2005.0	1250.0	100.0	0.0
2005.0	1250.0	140.0	0.0
2005.0	1250.0	170.0	0.0
2005.0	1250.0	200.0	0.0
2005.0	1250.0	240.0	0.0
2005.0	1250.0	280.0	0.0
2005.0	1300.0	50.0	0.0
2005.0	1300.0	70.0	0.0
2005.0	1300.0	100.0	0.0
2005.0	1300.0	140.0	0.0
2005.0	1300.0	170.0	0.0
2005.0	1300.0	200.0	0.0
2005.0	1300.0	240.0	0.0
2005.0	1300.0	280.0	0.0
2005.0	1300.0	300.0	0.0
2005.0	1350.0	50.0	0.0
2005.0	1350.0	70.0	0.0
2005.0	1350.0	100.0	0.0
2005.0	1350.0	140.0	0.0
2005.0	1350.0	170.0	0.0
2005.0	1350.0	200.0	0.0
2005.0	1350.0	240.0	0.0
2005.0	1350.0	280.0	0.0
2005.0	1350.0	300.0	0.0
2005.0	1350.0	320.0	0.0
2005.0	1400.0	50.0	0.0
2005.0	1400.0	70.0	0.0
2005.0	1400.0	100.0	0.0
2005.0	1400.0	140.0	0.0
2005.0	1400.0	170.0	0.0
2005.0	1400.0	200.0	0.0
2005.0	1400.0	240.0	0.0
2005.0	1400.0	280.0	0.0
2005.0	1400.0	300.0	0.0
2005.0	1400.0	320.0	0.0
2005.0	1450.0	50.0	0.0
2005.0	1450.0	70.0	0.0
2005.0	1450.0	100.0	0.0
2005.0	1450.0	140.0	0.0
2005.0	1450.0	170.0	0.0
2005.0	1450.0	200.0	0.0
2005.0	1450.0	240.0	0.0
2005.0	1450.0	280.0	0.0
2005.0	1450.0	300.0	0.0
2005.0	1450.0	320.0	0.0
2005.0	1450.0	340.0	0.0
2005.0	1500.0	50.0	0.0
2005.0	1500.0	70.0	0.0
2005.0	1500.0	100.0	0.0
2005.0	1500.0	140.0	0.0
2005.0	1500.0	170.0	0.0
2005.0	1500.0	200.0	0.0
2005.0	1500.0	240.0	0.0
2005.0	1500.0	280.0	0.0
2005.0	1500.0	300.0	0.0
2005.0	1500.0	320.0	0.0
2005.0	1500.0	340.0	0.0
2005.0	1500.0	360.0	0.0
2005.0	1500.0	380.0	0.0
2005.0	1500.0	400.0	0.0
2005.0	1500.0	430.0	0.0
2005.0	1500.0	480.0	0.409
2005.0	1500.0	640.0	0.632
2005.0	1500.0	850.0	0.645
2005.0	1500.0	960.0	0.587
2005.0	1500.0	1100.0	0.484
2005.0	1500.0	1400.0	0.236
2005.0	1550.0	50.0	0.0
2005.0	1550.0	70.0	0.0
2005.0	1550.0	100.0	0.0
2005.0	1550.0	140.0	0.0
2005.0	1550.0	170.0	0.0
2005.0	1550.0	200.0	0.0
2005.0	1550.0	240.0	0.0
2005.0	1550.0	280.0	0.0
2005.0	1550.0	300.0	0.0
2005.0	1550.0	320.0	0.0
2005.0	1550.0	340.0	0.0
2005.0	1550.0	360.0	0.0
2005.0	1600.0	50.0	0.0
2005.0	1600.0	70.0	0.0
2005.0	1600.0	100.0	0.0
2005.0	1600.0	140.0	0.0
2005.0	1600.0	170.0	0.0
2005.0	1600.0	200.0	0.0
2005.0	1600.0	240.0	0.0
2005.0	1600.0	280.0	0.0
2005.0	1600.0	300.0	0.0
2005.0	1600.0	320.0	0.0
2005.0	1600.0	340.0	0.0
2005.0	1600.0	360.0	0.0
2005.0	1600.0	380.0	0.0
2005.0	1650.0	50.0	0.0
2005.0	1650.0	70.0	0.0
2005.0	1650.0	100.0	0.0
2005.0	1650.0	140.0	0.0
2005.0	1650.0	170.0	0.0
2005.0	1650.0	200.0	0.0
2005.0	1650.0	240.0	0.0
2005.0	1650.0	280.0	0.0
2005.0	1650.0	300.0	0.0
2005.0	1650.0	320.0	0.0
2005.0	1650.0	340.0	0.0
2005.0	1650.0	360.0	0.0
2005.0	1650.0	380.0	0.0
2005.0	1700.0	50.0	0.0
2005.0	1700.0	70.0	0.0
2005.0	1700.0	100.0	0.0
2005.0	1700.0	140.0	0.0
2005.0	1700.0	170.0	0.0
2005.0	1700.0	200.0	0.0
2005.0	1700.0	240.0	0.0
2005.0	1700.0	280.0	0.0
2005.0	1700.0	300.0	0.0
2005.0	1700.0	320.0	0.0
2005.0	1700.0	340.0	0.0
2005.0	1700.0	360.0	0.0
2005.0	1700.0	380.0	0.0
2005.0	1700.0	400.0	0.0
2005.0	1750.0	50.0	0.0
2005.0	1750.0	70.0	0.0
2005.0	1750.0	100.0	0.0
2005.0	1750.0	140.0	0.0
2005.0	1750.0	170.0	0.0
2005.0	1750.0	200.0	0.0
2005.0	1750.0	240.0	0.0
2005.0	1750.0	280.0	0.0
2005.0	1750.0	300.0	0.0
2005.0	1750.0	320.0	0.0
2005.0	1750.0	340.0	0.0
2005.0	1750.0	360.0	0.0
2005.0	1750.0	380.0	0.0
2005.0	1750.0	400.0	0.0
2005.0	1800.0	50.0	0.0
2005.0	1800.0	70.0	0.0
2005.0	1800.0	100.0	0.0
2005.0	1800.0	140.0	0.0
2005.0	1800.0	170.0	0.0
2005.0	1800.0	200.0	0.0
2005.0	1800.0	240.0	0.0
2005.0	1800.0	280.0	0.0
2005.0	1800.0	300.0	0.0
2005.0	1800.0	320.0	0.0
2005.0	1800.0	340.0	0.0
2005.0	1800.0	360.0	0.0
2005.0	1800.0	380.0	0.0
2005.0	1800.0	400.0	0.0
2005.0	1800.0	430.0	0.0
2005.0	1800.0	480.0	0.225
2005.0	1800.0	640.0	0.509
2005.0	1800.0	850.0	0.632
2005.0	1800.0	960.0	0.601
2005.0	1800.0	1100.0	0.514
2005.0	1800.0	1400.0	0.228
2005.0	1800.0	1500.0	0.161
2005.0	1800.0	1700.0	0.132
2005.0	1850.0	50.0	0.0
2005.0	1850.0	70.0	0.0
2005.0	1850.0	100.0	0.0
2005.0	1850.0	140.0	0.0
2005.0	1850.0	170.0	0.0
2005.0	1850.0	200.0	0.0
2005.0	1850.0	240.0	0.0
2005.0	1850.0	280.0	0.0
2005.0	1850.0	300.0	0.0
2005.0	1850.0	320.0	0.0
2005.0	1850.0	340.0	0.0
2005.0	1850.0	360.0	0.0
2005.0	1850.0	380.0	0.0
2005.0	1850.0	400.0	0.0
2005.0	1850.0	430.0	0.0
2005.0	1900.0	50.0	0.0
2005.0	1900.0	70.0	0.0
2005.0	1900.0	100.0	0.0
2005.0	1900.0	140.0	0.0
2005.0	1900.0	170.0	0.0
2005.0	1900.0	200.0	0.0
2005.0	1900.0	240.0	0.0
2005.0	1900.0	280.0	0.0
2005.0	1900.0	300.0	0.0
2005.0	1900.0	320.0	0.0
2005.0	1900.0	340.0	0.0
2005.0	1900.0	360.0	0.0
2005.0	1900.0	380.0	0.0
2005.0	1900.0	400.0	0.0
2005.0	1900.0	430.0	0.0
2005.0	1900.0	480.0	0.173
2005.0	1900.0	640.0	0.457
2005.0	1900.0	850.0	0.617
2005.0	1900.0	960.0	0.598
2005.0	1900.0	1100.0	0.528
2005.0	1900.0	1400.0	0.243
2005.0	1900.0	1500.0	0.17
2005.0	1900.0	1700.0	0.133
2005.0	1950.0	50.0	0.0
2005.0	1950.0	70.0	0.0
2005.0	1950.0	100.0	0.0
2005.0	1950.0	140.0	0.0
2005.0	1950.0	170.0	0.0
2005.0	1950.0	200.0	0.0
2005.0	1950.0	240.0	0.0
2005.0	1950.0	280.0	0.0
2005.0	1950.0	300.0	0.0
2005.0	1950.0	320.0	0.0
2005.0	1950.0	340.0	0.0
2005.0	1950.0	360.0	0.0
2005.0	1950.0	380.0	0.0
2005.0	1950.0	400.0	0.0
2005.0	1950.0	430.0	0.0
2005.0	2000.0	50.0	0.0
2005.0	2000.0	70.0	0.0
2005.0	2000.0	100.0	0.0
2005.0	2000.0	140.0	0.0
2005.0	2000.0	170.0	0.0
2005.0	2000.0	200.0	0.0
2005.0	2000.0	240.0	0.0
2005.0	2000.0	280.0	0.0
2005.0	2000.0	300.0	0.0
2005.0	2000.0	320.0	0.0
2005.0	2000.0	340.0	0.0
2005.0	2000.0	360.0	0.0
2005.0	2000.0	380.0	0.0
2005.0	2000.0	400.0	0.0
2005.0	2000.0	430.0	0.0
2005.0	2000.0	480.0	0.129
2005.0	2000.0	640.0	0.396
2005.0	2000.0	850.0	0.585
2005.0	2000.0	960.0	0.585
2005.0	2000.0	1100.0	0.527
2005.0	2000.0	1400.0	0.253
2005.0	2000.0	1500.0	0.181
2005.0	2000.0	1700.0	0.14
2005.0	2000.0	1900.0	0.0591
2005.0	2000.0	1990.0	0.0311
2305.0	100.0	50.0	0.0
2305.0	100.0	70.0	0.0
2305.0	150.0	50.0	0.0
2305.0	150.0	70.0	0.0
2305.0	150.0	100.0	0.0
2305.0	150.0	140.0	0.0
2305.0	200.0	50.0	0.0
2305.0	200.0	70.0	0.0
2305.0	200.0	100.0	0.0
2305.0	200.0	140.0	0.0
2305.0	200.0	170.0	0.0
2305.0	250.0	50.0	0.0
2305.0	250.0	70.0	0.0
2305.0	250.0	100.0	0.0
2305.0	250.0	140.0	0.0
2305.0	250.0	170.0	0.0
2305.0	250.0	200.0	0.0
2305.0	250.0	240.0	0.0
2305.0	300.0	50.0	0.0
2305.0	300.0	70.0	0.0
2305.0	300.0	100.0	0.0
2305.0	300.0	140.0	0.0
2305.0	300.0	170.0	0.0
2305.0	300.0	200.0	0.0
2305.0	300.0	240.0	0.0
2305.0	300.0	280.0	0.0
2305.0	350.0	50.0	0.0
2305.0	350.0	70.0	0.0
2305.0	350.0	100.0	0.0
2305.0	350.0	140.0	0.0
2305.0	350.0	170.0	0.0
2305.0	350.0	200.0	0.0
2305.0	350.0	240.0	0.0
2305.0	350.0	280.0	0.0
2305.0	350.0	300.0	0.0
2305.0	350.0	320.0	0.0
2305.0	350.0	340.0	0.0
2305.0	400.0	50.0	0.0
2305.0	400.0	70.0	0.0
2305.0	400.0	100.0	0.0
2305.0	400.0	140.0	0.0
2305.0	400.0	170.0	0.0
2305.0	400.0	200.0	0.0
2305.0	400.0	240.0	0.0
2305.0	400.0	280.0	0.0
2305.0	400.0	300.0	0.0
2305.0	400.0	320.0	0.0
2305.0	400.0	340.0	0.0
2305.0	400.0	360.0	0.0
2305.0	400.0	380.0	0.0
2305.0	450.0	50.0	0.0
2305.0	450.0	70.0	0.0
2305.0	450.0	100.0	0.0
2305.0	450.0	140.0	0.0
2305.0	450.0	170.0	0.0
2305.0	450.0	200.0	0.0
2305.0	450.0	240.0	0.0
2305.0	450.0	280.0	0.0
2305.0	450.0	300.0	0.0
2305.0	450.0	320.0	0.0
2305.0	450.0	340.0	0.0
2305.0	450.0	360.0	0.0
2305.0	450.0	380.0	0.0
2305.0	450.0	400.0	0.0
2305.0	450.0	430.0	0.0
2305.0	500.0	50.0	0.0
2305.0	500.0	70.0	0.0
2305.0	500.0	100.0	0.0
2305.0	500.0	140.0	0.0
2305.0	500.0	170.0	0.0
2305.0	500.0	200.0	0.0
2305.0	500.0	240.0	0.0
2305.0	500.0	280.0	0.0
2305.0	500.0	300.0	0.0
2305.0	500.0	320.0	0.0
2305.0	500.0	340.0	0.0
2305.0	500.0	360.0	0.0
2305.0	500.0	380.0	0.0
2305.0	500.0	400.0	0.0
2305.0	500.0	430.0	0.0
2305.0	500.0	480.0	0.0606
2305.0	550.0	50.0	0.0
2305.0	550.0	70.0	0.0
2305.0	550.0	100.0	0.0
2305.0	550.0	140.0	0.0
2305.0	550.0	170.0	0.0
2305.0	550.0	200.0	0.0
2305.0	550.0	240.0	0.0
2305.0	550.0	280.0	0.0
2305.0	550.0	300.0	0.0
2305.0	550.0	320.0	0.0
2305.0	550.0	340.0	0.0
2305.0	550.0	360.0	0.0
2305.0	550.0	380.0	0.0
2305.0	550.0	400.0	0.0
2305.0	550.0	430.0	0.0
2305.0	550.0	480.0	0.123
2305.0	600.0	50.0	0.0
2305.0	600.0	70.0	0.0
2305.0	600.0	100.0	0.0
2305.0	600.0	140.0	0.0
2305.0	600.0	200.0	0.0
2305.0	600.0	240.0	0.0
2305.0	600.0	280.0	0.0
2305.0	600.0	300.0	0.0
2305.0	600.0	320.0	0.0
2305.0	600.0	340.0	0.0
2305.0	600.0	360.0	0.0
2305.0	600.0	380.0	0.0
2305.0	600.0	400.0	0.0
2305.0	600.0	430.0	0.0
2305.0	600.0	480.0	0.201
2305.0	650.0	50.0	0.0
2305.0	650.0	70.0	0.0
2305.0	650.0	100.0	0.0
2305.0	650.0	140.0	0.0
2305.0	650.0	340.0	0.0
2305.0	650.0	360.0	0.0
2305.0	650.0	380.0	0.0
2305.0	650.0	400.0	0.0
2305.0	650.0	430.0	0.0
2305.0	650.0	480.0	0.286
2305.0	650.0	640.0	0.258
2305.0	700.0	50.0	0.0
2305.0	700.0	70.0	0.0
2305.0	700.0	100.0	0.0
2305.0	700.0	140.0	0.0
2305.0	700.0	480.0	0.362
2305.0	700.0	640.0	0.35
2305.0	750.0	50.0	0.0
2305.0	750.0	70.0	0.0
2305.0	750.0	100.0	0.0
2305.0	750.0	140.0	0.0
2305.0	750.0	170.0	0.0
2305.0	750.0	640.0	0.425
2305.0	800.0	50.0	0.0
2305.0	800.0	70.0	0.0
2305.0	800.0	100.0	0.0
2305.0	800.0	140.0	0.0
2305.0	800.0	170.0	0.0
2305.0	800.0	200.0	0.0
2305.0	800.0	280.0	0.0
2305.0	800.0	300.0	0.0
2305.0	800.0	320.0	0.0
2305.0	800.0	340.0	0.0
2305.0	800.0	360.0	0.0
2305.0	800.0	380.0	0.0
2305.0	800.0	400.0	0.0
2305.0	800.0	430.0	0.0
2305.0	800.0	480.0	0.45
2305.0	800.0	640.0	0.488
2305.0	850.0	50.0	0.0
2305.0	850.0	70.0	0.0
2305.0	850.0	100.0	0.0
2305.0	850.0	140.0	0.0
2305.0	850.0	170.0	0.0
2305.0	850.0	200.0	0.0
2305.0	900.0	50.0	0.0
2305.0	900.0	70.0	0.0
2305.0	900.0	100.0	0.0
2305.0	900.0	140.0	0.0
2305.0	900.0	170.0	0.0
2305.0	900.0	200.0	0.0
2305.0	950.0	50.0	0.0
2305.0	950.0	70.0	0.0
2305.0	950.0	100.0	0.0
2305.0	950.0	140.0	0.0
2305.0	950.0	170.0	0.0
2305.0	950.0	200.0	0.0
2305.0	1000.0	50.0	0.0
2305.0	1000.0	70.0	0.0
2305.0	1000.0	100.0	0.0
2305.0	1000.0	140.0	0.0
2305.0	1000.0	170.0	0.0
2305.0	1000.0	200.0	0.0
2305.0	1050.0	50.0	0.0
2305.0	1050.0	70.0	0.0
2305.0	1050.0	100.0	0.0
2305.0	1050.0	140.0	0.0
2305.0	1050.0	170.0	0.0
2305.0	1050.0	200.0	0.0
2305.0	1050.0	240.0	0.0
2305.0	1100.0	50.0	0.0
2305.0	1100.0	70.0	0.0
